SPECTRUM - MS,
VI-143.raw,
FTMS + p ESI Full ms [200.00-3000.00],
Scan #: 17-31,
RT: 0.30-0.56,
AV: 15,
SB: 19  0.01-0.34 ,
Data points: 67852,
Mass,Intensity
210.598861,0
210.599438,0
210.600015,0
210.600592,0
210.744371,0
210.744948,0
210.745526,0
210.746104,0
210.746682,16.630369
210.747259,36.018301
210.747837,50.898528
210.748415,58.448986
210.748993,51.108911
210.74957,34.233808
210.750148,10.57707
210.750726,0.000786
210.751304,0
210.751881,0
210.752459,0
210.753037,0
210.805044,0
210.805622,0
210.8062,0
210.806778,0
210.807356,27.232115
210.807934,47.335901
210.808512,52.471674
210.80909,43.124141
210.809668,28.833404
210.810246,1.494156
210.810824,0.000112
210.811402,0
210.81198,0
210.812558,0
210.813136,0
210.895815,0
210.896393,0
210.896972,0
210.89755,0
210.898128,11.220826
210.898707,37.441991
210.899285,51.724157
210.899863,56.290584
210.900442,48.58111
210.90102,32.661897
210.901598,13.540999
210.902177,0.00102
210.902755,0
210.903333,0
210.903912,0
210.90449,0
211.068846,0
211.069425,0
211.070004,0
211.070583,0
211.071162,4.067249
211.071741,0
211.07232,0
211.072899,0
211.073478,0
211.074057,0
211.074636,0
211.075215,0.726509
211.075794,0
211.076373,0
211.076953,0
211.077532,0
211.089114,0
211.089693,0
211.090272,0
211.090851,0
211.091431,36.739746
211.09201,170.226903
211.092589,522.782844
211.093168,1061.73073
211.093747,1460.569221
211.094326,1405.773868
211.094905,957.209323
211.095485,398.244307
211.096064,113.300325
211.096643,38.635642
211.097222,13.434772
211.097801,11.136028
211.09838,0
211.09896,0
211.099539,0
211.100118,0
211.165001,0
211.165581,0
211.16616,0
211.16674,0
211.167319,24.809855
211.167899,0
211.168478,0
211.169058,0
211.169637,0
211.184125,0
211.184704,0
211.185284,0
211.185863,0
211.186443,17.504712
211.187022,38.437449
211.187602,44.163342
211.188181,43.535285
211.188761,36.954344
211.18934,15.720672
211.18992,0.001214
211.1905,0
211.191079,0
211.191659,0
211.192238,0
211.200352,0
211.200932,0
211.201512,0
211.202091,0
211.202671,28.033913
211.20325,40.693646
211.20383,46.680497
211.20441,47.985312
211.204989,44.618217
211.205569,35.920593
211.206148,4.251927
211.206728,0.000329
211.207308,0
211.207887,0
211.208467,0
211.209047,0
211.584568,0
211.585149,0
211.58573,0
211.586312,0
211.586893,10.428767
211.587474,34.956382
211.588055,47.577546
211.588636,50.750494
211.589217,46.26258
211.589799,36.261298
211.59038,17.921515
211.590961,0.001432
211.591542,0
211.592124,0
211.592705,0
211.593286,0
211.623512,0
211.624094,0
211.624675,0
211.625256,0
211.625838,22.012154
211.626419,37.502133
211.627,45.213478
211.627582,47.707421
211.628163,43.058467
211.628744,32.324923
211.629326,7.956601
211.629907,0.000638
211.630489,0
211.63107,0
211.631651,0
211.632233,0
211.693872,0
211.694453,0
211.695035,0
211.695617,0
211.696198,10.496118
211.69678,36.197661
211.697362,51.896466
211.697943,56.154159
211.698525,46.243079
211.699107,22.270487
211.699688,0.001795
211.70027,0
211.700851,0
211.701433,0
211.702015,0
211.712485,0
211.713067,0
211.713648,0
211.71423,0
211.714812,18.336412
211.715394,37.159794
211.715975,43.181713
211.716557,49.647133
211.717139,54.955551
211.717721,56.305318
211.718302,49.89027
211.718884,34.442128
211.719466,11.859662
211.720047,0.000958
211.720629,0
211.721211,0
211.721793,0
211.722374,0
211.766012,0
211.766594,0
211.767176,0
211.767758,0
211.76834,10.776977
211.768922,33.656443
211.769504,40.726727
211.770086,41.049756
211.770668,36.390215
211.77125,20.348363
211.771831,0.00165
211.772413,0
211.772995,0
211.773577,0
211.774159,0
211.799186,0
211.799768,0
211.80035,0
211.800932,0
211.801514,13.220922
211.802096,38.933626
211.802678,42.54082
211.80326,42.055941
211.803842,38.890188
211.804424,22.987955
211.805006,0.001869
211.805589,0
211.806171,0
211.806753,0
211.807335,0
211.935454,0
211.936037,0
211.936619,0
211.937202,0
211.937785,25.502307
211.938367,37.668161
211.93895,47.311722
211.939532,50.60532
211.940115,38.776498
211.940698,4.605188
211.94128,0.000378
211.941863,0
211.942446,0
211.943028,0
211.943611,0
211.944194,26.582013
211.944776,45.789355
211.945359,53.74525
211.945942,48.747679
211.946524,33.873183
211.947107,3.96754
211.94769,0.000326
211.948272,0
211.948855,0
211.949438,0
211.95002,0
212.021709,0
212.022292,0
212.022875,0
212.023458,0
212.024041,20.020398
212.024624,36.953916
212.025207,40.258589
212.02579,40.594943
212.026373,40.420644
212.026956,37.800302
212.027539,14.414092
212.028122,0.001193
212.028705,0
212.029288,0
212.029871,0
212.030454,0
212.124934,0
212.125517,0
212.126101,0
212.126684,0
212.127267,13.796537
212.127851,35.77113
212.128434,48.98921
212.129018,47.284478
212.129601,33.578681
212.130185,10.663652
212.130768,0.00089
212.131351,0
212.131935,0
212.132518,0
212.133102,0
212.143604,0
212.144188,0
212.144771,0
212.145355,0
212.145938,19.774848
212.146522,38.492902
212.147105,0
212.147689,0
212.148272,0
212.148856,0
212.185037,0
212.185621,0
212.186205,0
212.186788,0
212.187372,23.903427
212.187956,43.501677
212.188539,52.75069
212.189123,44.737466
212.189707,22.251362
212.19029,1.237249
212.190874,0.000104
212.191458,0
212.192041,0
212.192625,0
212.193209,0
212.197295,0
212.197878,0
212.198462,0
212.199046,0
212.199629,18.630596
212.200213,44.322854
212.200797,61.940763
212.201381,57.780445
212.201964,36.186645
212.202548,4.192011
212.203132,0.000352
212.203716,0
212.204299,0
212.204883,0
212.205467,0
212.631653,0
212.632238,0
212.632824,0
212.633409,0
212.633995,17.081153
212.63458,62.729998
212.635166,88.835593
212.635751,96.047588
212.636337,83.727088
212.636922,57.830875
212.637508,15.966558
212.638093,0.001386
212.638679,0
212.639264,0
212.63985,0
212.640435,0
213.048553,0
213.04914,0
213.049728,0
213.050315,0
213.050902,45.253153
213.051489,96.625678
213.052077,150.551035
213.052664,164.282925
213.053251,141.714223
213.053838,79.566923
213.054426,43.962315
213.055013,2.245514
213.0556,0.000201
213.056187,0
213.056775,0
213.057362,20.283853
213.057949,40.410581
213.058536,42.124222
213.059124,41.603549
213.059711,40.870984
213.060298,38.173477
213.060885,16.990821
213.061473,0.001522
213.06206,0
213.062647,0
213.063235,0
213.063822,0
213.073219,0
213.073806,0
213.074393,0
213.074981,0
213.075568,48.779182
213.076155,54.412378
213.076743,47.836159
213.07733,29.642312
213.077917,9.898943
213.078505,8.173478
213.079092,4.181214
213.079679,0
213.080267,0
213.080854,0
213.081441,0
213.084966,0
213.085553,0
213.08614,0
213.086728,0
213.087315,33.569717
213.087902,94.02278
213.08849,147.915897
213.089077,162.92953
213.089665,129.696078
213.090252,76.374502
213.090839,21.913642
213.091427,0.001967
213.092014,0
213.092602,0
213.093189,0
213.093776,0
213.104938,0
213.105525,0
213.106112,0
213.1067,0
213.107287,51.43025
213.107875,98.11017
213.108462,158.442764
213.10905,179.150649
213.109637,142.442042
213.110225,56.497165
213.110812,0
213.1114,0
213.111987,0
213.112575,0
213.141364,0
213.141952,0
213.14254,0
213.143127,0
213.143715,0.250997
213.144302,51.59256
213.14489,176.682112
213.145478,317.780725
213.146065,370.75984
213.146653,301.104402
213.147241,143.539132
213.147828,10.637163
213.148416,0
213.149003,0
213.149591,0
213.150179,0
213.184854,0
213.185441,0
213.186029,0
213.186617,0
213.187205,3.441881
213.187793,0
213.18838,0
213.188968,0
213.189556,0
213.629324,0
213.629914,0
213.630503,0
213.631093,0
213.631683,18.289829
213.632272,37.260293
213.632862,43.864047
213.633452,44.759409
213.634041,42.10704
213.634631,37.119998
213.635221,14.171795
213.63581,0.001322
213.6364,0
213.63699,0
213.637579,0
213.638169,0
213.730185,0
213.730775,0
213.731366,0
213.731956,0
213.732546,10.385347
213.733136,32.666496
213.733726,39.634239
213.734316,40.710745
213.734906,38.853429
213.735496,23.807593
213.736086,0.002237
213.736676,0
213.737266,0
213.737856,0
213.738446,0
213.75615,0
213.75674,0
213.75733,0
213.75792,0
213.75851,32.191254
213.7591,46.516917
213.759691,49.809844
213.760281,43.428442
213.760871,30.660324
213.761461,2.013393
213.762051,0.000189
213.762641,0
213.763232,0
213.763822,0
213.764412,0
213.903763,0
213.904354,0
213.904945,0
213.905535,0
213.906126,18.038766
213.906717,39.168555
213.907308,43.148237
213.907898,41.807895
213.908489,37.600884
213.90908,17.07941
213.909671,0.001624
213.910262,0
213.910852,0
213.911443,0
213.912034,0
213.944531,0
213.945122,0
213.945713,0
213.946304,0
213.946895,2.827514
213.947486,8.519947
213.948077,9.386553
213.948668,9.092824
213.949259,8.811071
213.94985,8.347567
213.950441,4.797142
213.951032,0
213.951623,0
213.952214,0
213.952804,0
214.001863,0
214.002454,0
214.003045,0
214.003636,0
214.004228,29.736959
214.004819,46.679493
214.00541,54.094558
214.006001,49.8683
214.006592,34.04683
214.007183,4.239875
214.007775,0.000406
214.008366,0
214.008957,0
214.009548,0
214.010139,0
214.052712,0
214.053304,0
214.053895,0
214.054486,0
214.055078,12.679458
214.055669,10.970621
214.05626,11.459669
214.056852,0.00041
214.057443,0
214.058035,0
214.058626,0
214.059217,0
214.131387,0
214.131979,0
214.13257,0
214.133162,0
214.133754,10.958529
214.134345,34.964515
214.134937,44.215461
214.135529,47.38162
214.136121,43.297939
214.136712,23.948157
214.137304,0.002313
214.137896,0
214.138488,0
214.139079,0
214.139671,0
214.140263,0
214.140854,0
214.141446,0
214.142038,11.085483
214.14263,13.038078
214.143221,3.265594
214.143813,0
214.144405,0
214.144997,0
214.145588,0
214.147364,0
214.147956,0
214.148547,0
214.149139,0
214.149731,23.780508
214.150323,45.304921
214.150914,27.909694
214.151506,8.210708
214.152098,0.000794
214.15269,0
214.153282,0
214.153873,0
214.154465,0
214.295975,0
214.296567,0
214.29716,0
214.297752,0
214.298345,20.65452
214.298937,37.144771
214.299529,40.193501
214.300122,43.359573
214.300714,45.861475
214.301307,43.599212
214.301899,34.481545
214.302491,12.102743
214.303084,0.001182
214.303676,0
214.304269,0
214.304861,0
214.305454,0
214.545587,0
214.54618,0
214.546774,0
214.547367,0
214.547961,11.815264
214.548554,35.897628
214.549148,42.44884
214.549741,44.9584
214.550334,37.653885
214.550928,18.299588
214.551521,0.001816
214.552115,0
214.552708,0
214.553302,0
214.553895,0
214.803958,0
214.804553,0
214.805147,0
214.805742,0
214.806336,9.120747
214.806931,33.517103
214.807525,52.411732
214.80812,61.557965
214.808714,58.549061
214.809309,46.615988
214.809903,23.914513
214.810498,0.002414
214.811092,0
214.811687,0
214.812281,0
214.812876,0
215.083642,0
215.084238,0
215.084834,0
215.085429,0
215.086025,17.652038
215.086621,38.832911
215.087216,57.214292
215.087812,63.608837
215.088408,56.463423
215.089003,42.066965
215.089599,9.422905
215.090195,0
215.09079,0
215.091386,0
215.091982,0
215.107471,0
215.108066,0
215.108662,0
215.109258,0
215.109854,2.374923
215.110449,8.217164
215.111045,11.580437
215.111641,12.360976
215.112237,10.219565
215.112832,5.072077
215.113428,0
215.114024,0
215.11462,0
215.115216,0
215.120578,0
215.121174,0
215.121769,0
215.122365,0
215.122961,16.113322
215.123557,4.947792
215.124153,0
215.124748,0
215.125344,0
215.12594,0
215.164078,0
215.164674,0
215.16527,0
215.165866,0
215.166462,0.754782
215.167058,0
215.167654,0
215.16825,0
215.168846,0
215.551994,0
215.552592,0
215.55319,0
215.553787,0
215.554385,12.270644
215.554982,34.535936
215.55558,48.505071
215.556178,45.70134
215.556775,27.125597
215.557373,7.413126
215.55797,0.000784
215.558568,0
215.559166,0
215.559763,0
215.560361,0
215.712839,0
215.713437,0
215.714035,0
215.714634,0
215.715232,18.892081
215.71583,40.407295
215.716429,52.403115
215.717027,50.527052
215.717625,35.673792
215.718223,8.785468
215.718822,0.000938
215.71942,0
215.720018,0
215.720617,0
215.721215,0
215.867874,0
215.868473,0
215.869072,0
215.869671,0
215.87027,27.208133
215.870869,44.343571
215.871468,50.079484
215.872067,45.75338
215.872666,27.472311
215.873265,6.077831
215.873864,0.000655
215.874463,0
215.875061,0
215.87566,0
215.876259,0
216.155041,0
216.155641,0
216.156241,0
216.156841,0
216.157441,25.612105
216.158041,43.479744
216.158641,92.764529
216.159242,117.821064
216.159842,90.036536
216.160442,26.517172
216.161042,5.153956
216.161642,0
216.162242,0
216.162842,0
216.163442,0
216.196454,0
216.197055,0
216.197655,0
216.198255,0
216.198855,11.930932
216.199456,36.174708
216.200056,44.862012
216.200656,46.281867
216.201257,40.641513
216.201857,17.828613
216.202457,0.001959
216.203058,0
216.203658,0
216.204258,0
216.204858,0
216.227672,0
216.228273,0
216.228873,0
216.229474,0
216.230074,13.726477
216.230674,34.073185
216.231275,46.307363
216.231875,49.941408
216.232476,40.348228
216.233076,16.12596
216.233677,0.001775
216.234277,0
216.234877,0
216.235478,0
216.236078,0
216.269107,0
216.269707,0
216.270308,0
216.270909,0
216.271509,13.300023
216.27211,33.314031
216.27271,47.079799
216.273311,55.076301
216.273912,52.603687
216.274512,41.628658
216.275113,16.907927
216.275713,0.001866
216.276314,0
216.276915,0
216.277515,0
216.278116,0
216.288327,0
216.288927,0
216.289528,0
216.290129,0
216.290729,31.227574
216.29133,44.653805
216.291931,51.784339
216.292532,54.106016
216.293132,46.47782
216.293733,26.090111
216.294334,3.298368
216.294934,0.000364
216.295535,0
216.296136,0
216.296736,0
216.297337,0
216.348406,0
216.349007,0
216.349608,0
216.350209,0
216.35081,13.12196
216.35141,40.477088
216.352011,47.293276
216.352612,47.928099
216.353213,41.234339
216.353814,21.680938
216.354415,0.002404
216.355016,0
216.355617,0
216.356218,0
216.356819,0
216.591982,0
216.592584,0
216.593186,0
216.593788,0
216.59439,32.931319
216.594992,42.89436
216.595594,45.344136
216.596196,41.038948
216.596798,30.229071
216.5974,4.156458
216.598002,0.000467
216.598604,0
216.599206,0
216.599808,0
216.60041,0
216.684107,0
216.684709,0
216.685312,0
216.685914,0
216.686516,12.769188
216.687119,37.499689
216.687721,40.290655
216.688323,43.102085
216.688926,45.922906
216.689528,42.204982
216.69013,22.470954
216.690733,0.002539
216.691335,0
216.691937,0
216.69254,0
216.693142,0
216.701575,0
216.702178,0
216.70278,0
216.703382,0
216.703985,15.074848
216.704587,38.539691
216.70519,52.652786
216.705792,55.483496
216.706394,43.822559
216.706997,16.895
216.707599,0.001911
216.708202,0
216.708804,0
216.709406,0
216.710009,0
216.796784,0
216.797387,0
216.797989,0
216.798592,0
216.799195,5.862023
216.799798,25.307622
216.800401,44.736845
216.801003,49.649288
216.801606,43.171561
216.802209,23.847908
216.802812,0.002712
216.803415,0
216.804017,0
216.80462,0
216.805223,0
216.827529,0
216.828132,0
216.828735,0
216.829338,0
216.829941,17.352307
216.830544,46.922191
216.831147,63.165584
216.83175,57.591054
216.832353,39.737546
216.832955,13.046665
216.833558,0.001486
216.834161,0
216.834764,0
216.835367,0
216.83597,0
216.855869,0
216.856472,0
216.857075,0
216.857678,0
216.858281,14.023949
216.858884,34.64165
216.859487,44.802013
216.86009,46.808296
216.860693,37.786627
216.861296,6.313291
216.861899,0
216.862502,0
216.863105,0
216.863708,0
217.08641,0
217.087014,0
217.087618,0
217.088222,0
217.088826,11.626212
217.08943,31.645374
217.090034,46.334281
217.090638,53.000836
217.091242,46.622002
217.091846,28.953703
217.09245,9.04282
217.093055,0.001045
217.093659,0
217.094263,0
217.094867,0
217.095471,0
217.106948,0
217.107552,0
217.108156,0
217.10876,0
217.109364,0.297388
217.109968,0
217.110572,0
217.111176,0
217.11178,0
217.155282,0
217.155886,0
217.156491,0
217.157095,0
217.157699,12.176429
217.158303,0.110734
217.158908,0
217.159512,0
217.160116,0
217.160721,0
217.18006,0
217.180664,0
217.181268,0
217.181873,0
217.182477,6.30328
217.183082,0
217.183686,0
217.18429,0
217.184895,0
217.194566,0
217.19517,0
217.195774,0
217.196379,0
217.196983,14.411138
217.197588,33.577978
217.198192,45.005975
217.198797,44.718834
217.199401,29.688634
217.200006,8.768321
217.20061,0.001019
217.201215,0
217.201819,0
217.202424,0
217.203028,0
217.275584,0
217.276189,0
217.276793,0
217.277398,0
217.278003,1.903046
217.278608,6.518272
217.279213,9.0064
217.279817,9.504153
217.280422,7.443196
217.281027,3.346179
217.281632,0
217.282237,0
217.282841,0
217.283446,0
217.553445,0
217.554051,0
217.554657,0
217.555263,0
217.555869,18.657178
217.556475,38.97479
217.557081,41.863275
217.557687,41.940863
217.558293,36.886396
217.558899,16.635868
217.559505,0.001972
217.560111,0
217.560717,0
217.561323,0
217.561929,0
217.562535,0
217.563141,0
217.563747,35.023407
217.564353,48.96067
217.564959,52.834251
217.565565,44.594435
217.566171,28.207286
217.566777,2.109658
217.567383,0.00025
217.567989,0
217.568595,0
217.569201,0
217.569807,0
217.593443,0
217.594049,0
217.594655,0
217.595261,0
217.595868,23.566869
217.596474,41.477543
217.59708,55.807475
217.597686,61.40707
217.598292,54.063398
217.598898,35.022823
217.599504,2.641242
217.600111,0.000313
217.600717,0
217.601323,0
217.601929,0
217.602535,0
217.683175,0
217.683782,0
217.684388,0
217.684995,0
217.685601,31.017509
217.686208,51.761092
217.686814,61.36396
217.687421,55.350823
217.688027,36.56118
217.688634,2.801167
217.68924,0.000334
217.689847,0
217.690453,0
217.69106,0
217.691666,0
217.943591,0
217.944198,0
217.944806,0
217.945414,0
217.946021,19.787111
217.946629,38.523621
217.947236,23.818811
217.947844,15.551854
217.948452,6.983657
217.949059,0.751703
217.949667,0
217.950274,0
217.950882,0
217.95149,0
218.099821,0
218.10043,0
218.101038,0
218.101646,0
218.102254,3.262146
218.102863,8.843808
218.103471,11.341032
218.104079,10.25068
218.104687,6.700378
218.105296,2.339952
218.105904,0
218.106512,0
218.10712,0
218.107729,0
218.108337,0
218.108945,0
218.109553,0
218.110162,0
218.11077,1.956107
218.111378,0
218.111986,0
218.112595,0
218.113203,0
218.116853,0
218.117461,0
218.118069,0
218.118678,0
218.119286,11.858145
218.119894,31.112266
218.120503,42.325543
218.121111,44.489296
218.121719,35.858824
218.122328,14.594878
218.122936,0.001782
218.123544,0
218.124152,0
218.124761,0
218.125369,0
218.135711,0
218.13632,0
218.136928,0
218.137536,0
218.138145,22.98743
218.138753,66.380162
218.139362,86.940921
218.13997,105.320929
218.140578,33.232822
218.141187,0.003104
218.141795,0
218.142404,0
218.143012,0
218.14362,0
218.174653,0
218.175261,0
218.17587,0
218.176478,0
218.177087,9.152945
218.177695,0
218.178304,0
218.178912,0
218.179521,0
218.345144,0
218.345753,0
218.346362,0
218.346972,0
218.347581,2.343927
218.34819,7.984004
218.348799,10.880242
218.349409,11.671823
218.350018,10.030277
218.350627,5.156512
218.351236,0
218.351846,0
218.352455,0
218.353064,0
218.545116,0
218.545726,0
218.546337,0
218.546947,0
218.547557,16.872314
218.548167,39.739362
218.548777,51.775581
218.549387,52.804959
218.549997,49.336673
218.550607,48.816552
218.551217,52.654861
218.551827,53.011328
218.552438,42.889805
218.553048,21.237591
218.553658,4.115478
218.554268,0.000513
218.554878,0
